label,text
other,"Wenn @APosener so gegen die AfD ist, warum schickt er dann nicht seine Frau los, um denen ganz ruhig zu erklären, dass es so nicht geht? |LBR| #TwitternWiePosener"
other,"In dir muss brennen, was du in anderen entzünden willst. |LBR| Nach Augustinus"
other,@WHetzler @rostein45 @ramsesleben @BWSpricht Was geschieht eigentlich heute mit Hochverräter?
other,"@miss_tinotschka Ja, das stimmt: Sonntag nach Erscheinung des Herrn. und wenn der 6. Januar selbst auf einen Sonntag fällt, ist es der 13. Januar. Danke für den Hinweis! /fxn"
other,@JF_Hoffgaard @freies_wort |LBR| Da ermittelt kein Staatsanwalt. Im Gegenteil.
other,@AuswaertigesAmt @sigmargabriel Zur Zukunftsfähigkeit von Deutschland gehört auch die Reform des Auswärtigen Amtes.
other,@MiataMuc Musst ihn halt besser erziehen.
other,"@DeusNeptune @FreavonWegen Och, so hässlich finde ich den nicht ☺"
other,@christian_neef Und fallen sie nicht auf begnadeten Polemiker @berndulrich rein. Sein Text in der Zeit letzte Woche ist Bewerbung als Sprecher der Grünen.
other,"@boundborg @Claudia_Mertes Ich hab kein Problem. Außer dass Du den Begriff ""Gutmensch"" falsch verwendest."
other,.@LudkeThomas ist das Ihre Rechtfertigung für erstochene Touristinnen? Ekelhaft.
other,Den Auftritt hat sich #Volvo aber was kosten lassen… 🚙 #Tatort #ProductPlacement
other,"@mundaufmachen @AfDFraktion_MV Chrstl. Glaube,ja. Kirche heute Nein!"
other,@allesevolution An der ewigen Scroll-Funktion. Das nervt gerade bei Handies extrem.
other,"@katjadoerner Aber nein, meine Liebe. Schlager ist Frieden, Liebe und die Verheißung einer besseren Welt 💖"
other,@impressivaMicha @ARDde Trittin war das Kanonenfutter für Kurz.
other,"@Schnubb36 @Schockadin @gselsbaer @transsimian @Fjordspringer @oadiakosmos @3rd_stone_f_sun @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Fühlst du dich eigentlich auserwählt,weil du etwas spürst was mit wissenschaftlichen Methoden nicht nachweisbar ist?Wieso spüren wir bösen Atheisten und Agnostiker das nicht? Hat Gott uns direkt aussortiert? Es ist ja nicht so als hätten wir mal was gespürt und es dann abgelehnt."
other,"Wenn Ihr jetzt in der kalten Jahreszeit einen Obdachlosen seht, klärt diesen Mann bitte über seine weißen, heterosexuellen Privilegien auf."
other,"@cducsubt @juergenhardt Hat Erdogan denn schon angerufen und gefragt, wo er seine Soldaten noch hinschicken darf? Gibt es wirklich noch Personen die glauben, dass sich ein quasi-Diktator wie er von Pazifisten ohne einsatzfähige Armee irgendetwas sagen lassen wird?"
other,"@fotoluxlux @ismail_kupeli Ich wüsste da einen Koalitionspartner für die #CSU, mit ""F"" in der Mitte. / GR"
other,"Für wie blöd hält die @spdde @jusos @MartinSchulz denn die Mitglieder??? |LBR| Nicht erreicht wurde, das die Bürgerversicherung nicht kommt. |LBR| Nicht erreicht Klimaschutz |LBR| Nicht erreicht wurde, Zuzug der Familien . Obergrenze 😡😡😡 |LBR| Ich hoffe das die Mitglieder nein sagen!"
other,@rspctfl @ergroovt @Innenwelttramp @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Gut. Dann sind halt Männer benachteiligt. Macht es auch nicht besser.
other,"Ich schlafe nicht mit Frauen, obwohl sie es wollen. |LBR| #ichwars"
other,@neomagazin Was soll dieses Österreich bashing
other,"Seit ich weiß, dass es Leute gibt, die an eine flache Erde glauben, sollte mich eigentlich keine Dummheit mehr überraschen. |LBR| Sollte..."
other,@Martin_Sellner @Saerdnaya Warum dürfen die bleiben? Unbegreiflich?💩
other,wer nicht in den Schlaf findet sollte den Film in der #ARD schauen der ist sehr ermüdend und wohltuend für den Schlaf
other,"@npdde |LBR| Deutsche sollten NPD wählen, statt die gemäßigte AfD."
other,"@Meyermit_ey @maurice_breuer Seit wann ist der Anspruch der #SPD, schlechteres nur verhindern zu wollen? /TN"
other,"@elisalocuta @hrmnn01 @rockToamna Die neue Seite soll aufgeräumter und ansprechender wirken, deshalb haben wir Inhalte neu strukturiert und auf einige Bereiche verzichtet."
other,Grade zdf zu Auschwitz gesehen. Das gleiche wie Schwarze Kanal der SED.
other,@ThomasMichael71 @JoeHellBack @alexa_jung60 @Tschonka @Mohrenpost Oder Indonesien. Selbst die Türkei ist mit Vorsicht zu genießen.
other,"Liebe Freunde,was wollen die Griechen?Geld?Milliarden?"
other,"Salafistisch gesinnte junge Frauen organisieren sich und bilden sogenannte „Schwesternschaften“ im Internet. Durch diese Vorgehensweise werden junge Frauen nach und nach manipuliert und indoktriniert. Es wird betont, wie wichtig die Rolle der Frau im „heiligen Krieg“ ist."
other,"@UlrichKelber Glückwunsch! Ist verdient, war ein starker Aufschlag in #Bonn"
other,"Man soll nie etwas Gutes, sei es noch so klein, aufschieben in der Hoffnung, in der Zukunft Größeres tun zu können. Ignatius von Loyola"
other,@MiataMuc @nadine_wickert @elfiold @Claudia_Mertes @AugustFinger Solltest Du nicht betrunken sein???
other,Ein bisschen stolz darf man sein: Das @ErzbistumHH hat seit März 2015 Projekte in der Flüchtlingsarbeit mit über 375.000 € gefördert.
other,"@mindph Es geht um Intersexualität. Erst informieren, dann tweeten."
other,@ericcartmensmum @xXxOPEXOBxXx @HelgeThiessen @MiataMuc Die Klagen von MGTOW spiegeln genau das wieder: Rechtlicher Benachteiligung von Männern insbesondere im Scheidungs- und Familienrecht. Und im Sexualstrafrecht haben sich Feministen auch bereits sehr weit durchgesetzt.
other,"@DonBarbone @hannes_elefant @ChSascha Es geht hier nicht um kritisieren, sondern um Anwendung von Gewalt."
other,@vt27kolt11 @jens_streubel @AQuohe @Karl_Lauterbach Soll man vielleicht den alten Dreck weitermachen lassen?
other,"Boh ich bin RICHTIG sauer, was denkt sich diese @spdde @jusos ?????? |LBR| Das alle Wähler so blöd sind, wie die mit Merkel verhandelt haben? Sogar Herr Seehofer hat seine Obergrenze. Leute jetzt Reicht es wirklich mit dieser SPD sorry"
other,"Liebe Freunde, lernt,gegen den Strom zu schwimmen. Wir können die Freiheit erschaffen."
other,Wer hat denn eigentlich die Kneipe bezahlt?
other,@abderrahimde1 Dazu brauchen Sie keine Geheimdienste. Es war für jeden sichtbar... E ist ein gefährlicher Salafist und Hassprediger der die Jugend vergiftet...
other,@LPDWien Bei so einer Polizei fühle ich mich als Israelischer Tourist nicht sicher. Da bleibe ich lieber weg.
other,@schieritz genau. Ein Anwalt wird also mit den Taten des Klienten verstrickt. Sage ich doch. Sie haben ein seltsames Rechtsverständnis.
other,"@HeroJacques Unsinn. Es geht um Kompromisse, nicht um Gleichschaltung. Sie reden ja schon wie AfD-ler."
other,"""Erst die Fremde lehrt uns, was wir an der Heimat besitzen."" |LBR| Theodor Fontane, Wanderungen durch die Mark Brandenburg"
other,Gott sei Dank sind wir #Merkel jetzt bald los #CDU
other,"""Es wäre fatal, wenn der Eindruck entstünde, es drehe sich alles nur um die Männer und wenn die sich entschieden haben, käme dann einfach noch irgend ne Frau an Mister X Seite"" (@ABaerbock) - stärkster emanzipatorischer Satz seit langem! #Grüne"
other,Ehrung in der Staatskanzlei des Landes #Brandenburg: #BStU-Mitarbeiterin Andrea Bahr nimmt heute für Ihre Teile von „Die #Staatssicherheit und @Die_Gruenen“ den Postdoc-Preis 2017 entgegen. Hauptressource der 2016 erschienen Studie waren Dokumente des #StasiUnterlagenArchiv's.
other,bleibt #Merkel bleibt die #AFD und wächst #CDU
other,wenn man immer den Wähler ignoriert bekommt man irgendwann die Quittung das war auch schon in Würselen so wo sie alles vergeigt haben Herr @MartinSchulz #SPD
other,"Künstler, wie die vom @politicalbeauty, halten sich ja gerne für subversiv. |LBR| Tatsache aber ist, dass sie von Fördergeldern leben und genau die Kunst machen, die das mediale und politische Establishment schätzt."
other,"Druck machen für sofortige Demirtas-Freilassung! BuReg muss Konsequenzen ziehen. BuWehr raus aus #Türkei, Waffenexportstopp! #HDP #Erdogan"
other,"@IQ_Stimulator Honecker war doch auch Saarländer, oder?"
other,@bax_daniel @pewresearch Dann haben wir ja nochmal Glück gehabt.
other,"@jock_schrader @Volker_Beck @spdde Mir geht’s hier mal nicht um Parteizugehörigkeit. Je mehr für diese Werte streiten, desto besser für unsere Demokratie!"
other,"@oadiakosmos @3rd_stone_f_sun @Schnubb36 @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Sicher wieder falsche Christen. Die haben die Tradition erfunden und bis heute für dich bewahrt, dass du heute aufklären kannst, dass die das ganz falsch erfunden haben und du natürlich viel besser weißt wie die das damals meinten."
other,@faksilar Ein Austausch von Bedingungen macht eine Aussage nicht gleichwertig zu einer anderen.
other,@StapelChipsYT @ichbinmuckmuck @tonino85 Weil ich ein ungewöhnlicher Schwuler bin. Glaub ich zumindest.
other,"@ZweckKind @MGENBlog @1983film Wegen persönlichem Glauben Ausweisung befürchten zu müssen, ist #politischeVerfolgung. |LBR| Wir plädieren für konsequenten #Säkularismus und eine #offeneGesellschaft, in der die persönliche Freiheit im Rahmen von weltlich begründeten, zeitgemäßen Gesetzen gewährleistet wird."
other,"Zum ersten mal live habe ich Rassismus erlebt, als ich mit einem selbsternannten Antirassisten gesprochen habe."
other,"Menschen, die legal nach Deutschland eingewandert sind und sich haben einbürgern lassen, müssen sich echt verarscht vorkommen."
other,"Es muss gewährleistet sein, dass christl. #Flüchtlinge in unserem Land keine (...) Bedrängung aufgrund ihres Glaubens erfahren."
other,Denn NordSyrien ist in Afrika.
other,"@klausfenn @No934 Grundsätzlich ist das natürlich nicht umsonst. Ich muss auch Miete, Personal usw. bezahlen. Ich mache Ausnahmen in besonders krassen oder wichtigen Fällen. Aktuell geht es mir um ein paar gerichtlich zu klärende Präzedenzfälle. Die ich auch teilweise subventioniere."
other,Das Auswärtige Amt schreibt in einer Antwort auf eine Anfrage der Linken: „Die Visastellen der hauptsächlich betroffenen Botschaften und Generalkonsulate nehmen derzeit Terminwünsche entgegen und registrieren sie.“ #Familiennachzug
other,"Liebe #Politikverdrossene! Eins könnt Ihr Euch abschminken: Dass irgendwo in der #Gesellschaft die eigentlichen, besseren #Eliten schlummern (am besten solche wie Ihr selbst), die einfach nur entdeckt und an die Macht gebracht werden müssten, dann würde alles wieder gut. #Hybris"
other,@Kant_Brockman @KontraKulturell |LBR| Dachte auch ich bin im falschen Film. als ich das sah und hörte!
other,@sci_fanboi @Helheimer Du hälst mich also für dumm?
other,@stefanolix @Tom174_ @Die_Gruenen Diese Differenzierung ist doch egal. Darf doch eh jeder hierbleiben.
other,@mz_wittenberg |LBR| Und wer denkt an die Vogelfütterung? Sehr wenige
other,"@SWagenknecht sollte d Angebot via Twitter d Vorsitzenden d AfD-Fraktion i v Sachsen-Anhalt, André Poggenburg folgen und die Partei wechseln"
other,@boundborg Glaube versetzt ja bekanntlich Berge 😁
other,@bikedb06 @Lauro_Doc @Klaus L Die merken langsamm das wir uns bald wehren werden und davor haben die Angst !
other,"@luca Ich nehme an, die Ortsmarke „Altenbeken“ hilft bei der Übung."
other,"@umbilicussuevia @focusonline Werden wir dann Ähnliches ,wie in FR. erleben?"
other,Vom wem wirst du für deinen AfD-Hate eigentlich bezahlt @MelAmann? #Bundestag
other,"@houelle_beck @Tschonka @trident750 @ThomasMichael71 @Claudia_Mertes @TiniDo Außerdem habe ich bin Dominanz und Stärke gesprochen. Nicht von Schlägern. Tatsache ist aber, dass die Grenzen hier fließend ist. Gerade in Bezug auf unser evolutionäres Erbe."
other,"@RealRomanWagner Hallo? Haben 2 Stunden miteinander geredet (""Vorbereitung""). Das hier sind letzte Minuten vor #Sondierung mit Union. Super Pfeile, Respekt!👍"
other,"@anna_IIna Die Kommunen jammern, die Länder jammern! Will heißen, man bereitet die doofe Melkkuh - den deutschen Steuerzahler- auf Steuer- als auch Abgabenerhöhungen vor!"
other,"100% für #Schulz,aber leider noch lange nicht 100% sozial: viele schöne Worte, aber Lohndrückerei, Rentenkürzungen &amp; Hartz IV sollen bleiben"
other,@WerkOffiziell Dafür habe ich Dich ja eingestellt.
other,"@montagsdemoGIDA |LBR| Wie immer ,sehr richtig Herr Orban."
other,"@grafwer @c_eubel @kaddinsky @cv_wissel @RobertHabeck @cem_oezdemir Du meine Güte! Die Debatte ist defokusiert. ( ich kenne Leute, die bringen nix in einem Amt/ Mandat/Sonstwas.) was ist der Kern? #Grüne"
other,"@bodoramelow Stasi-Akten helfen, aufzuklären. Hinweise auf online gestellte Akten verstoßen i.Ü. nicht gegen das Stasi-Unterlagen-Gesetz."
other,"Hier wird im Norden bis in den Hashtag hinein geholfen: |LBR| @Kiel_hilft, #HHHilft, @Meiendorfhilft , @hrohilft und wahrscheinlich noch v.a.m."
other,@Schattengebannt @ThomasMichael71 @schneeridara @StephanusHH @APosener @HollsteinM Bei mir war sie noch nicht 😁
other,"@Tom174_ Glaubst Du, das Patriarchat interessiert es, wenn ich viele Männer vögele?"
other,@123kocour @Hevellia64 oder Seit ich den Menschen kenne liebe ich die Tiere- Arthur Schoppenhauer
other,@MiataMuc @TeufelsKueche @ericcartmensmum @HelgeThiessen Immerhin kennst Du mich von oberhalb ☺
other,"@rspctfl @Innenwelttramp @nadine_wickert @bruck_68 @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Sie lesen die gleichen Heiligen Schriften wie Du, sie glauben an denselben Gott wie Du, sie liegen ebenso falsch wie Du."
other,@trident750 @houelle_beck @Tschonka @ThomasMichael71 @Claudia_Mertes @TiniDo Und Natur ist nicht moralisch.
other,@BonkeKolja Wir lassen uns unsere Meinung nicht verbieten !!!
other,"#Steinmeier würdigt @landesbischof Bedford-Strohm: „Ich bin froh, meine Kirche so vertreten zu wissen."" #Handelsblatt #menschendesjahres2016"
other,@MDRaktuell Tiere würden um ein Vielfaches überleben.
other,@krakrakrakrakra @krippmarie |LBR| Axel Stoll wir vermissen dich!
other,"@waldenmonk @RylahBD @Tevsa Nötig = medizinisch notwendig. |LBR| Und ja, ich bin auch gegen geistige religiöse Indoktrination von Kindern."
other,"Gut, dass Kauder sich jetzt zum Antisemitismusbeauftragten und zu seiner Ausstattung ausdrücklich bekennt. @cducsubt"
other,Denn die AfD wird nach der Wahl allein gegen alle dastehen und nichts ändern können.
other,Der schwarze Kanal der SED ist nichts anderes als das Staatsfernsehen der BRD!
other,@BonkeKolja |LBR| Die tiefen Spalltungen der Deutschen überwinden. Aber wie?
other,"@domau_1 @stefanolix @LucasSchoppe1 Und ich begründe das damit, dass es israelische Staatsbürger gibt, die keine Juden sind, und Juden gibt, die keine israelischen Staatsbürger sind."
other,"@Schnubb36 @Schockadin @3rd_stone_f_sun @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Kannst du dich an den Part der Diskussion erinnern, wo wir über die Geschichte mit dem ""Sündenfall"" gesprochen haben? Da habt ihr fleißig ""uminterpretiert"" und ""dazugedichtet"" Dinge die überhaupt nicht in der Geschichte stehen. Also argumentieren würde ich das nicht nennen."
other,"#Tatort Bild von Frau im Unternehmen: profitgierig, psychopathisch, verkommen. Super Vorbild für Mädchen, die Karriere machen wollen. Nicht."
other,"Betonpoller schützen unsere Feste und jetzt wird es in diesem Jahr zum ersten Mal eine spezielle Schutzzone für Frauen geben. Dorthin sollen Frauen fliehen können, die sich belästigt fühlen. Wo geht diese Reise hin? Wohin driftet unsere Gesellschaft?"
other,"@oadiakosmos @transsimian @Schnubb36 @gselsbaer @Schockadin @Fjordspringer @3rd_stone_f_sun @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Ja,ein Mensch behauptet,was der Gott,den er sich ausgedacht hat, alles von seinen Schäfchen will, damit er möglichst viel Macht und Vermögen bekommt und die Schäfchen glauben ihm seine Geschichten. Drohung bei Zuwiderhandlung und Belohnung die es nie geben wird darf nicht fehlen."
other,„Augenblick Mal“ - #Fernsehgottesdienst zur Fastenaktion #7wochenohne mit Regionalbischöfin Susanne Breit-Keßler heute um 09:30 Uhr im #ZDF.
other,"@ropietsch @k3vk4 @DerSPIEGEL Es ist zum Verlinken geeignet. Es ist zum Bezahlen geeignet. Man muss nicht einmal (sofort) bezahlen, weil es Laterpay ist. Herrjeh."
other,"@rspctfl @ThomasMichael71 @everlast_fs @m8Flo @BolzAndrea @Innenwelttramp @LGnimag @dasstimmvieh @NordicSkulled @Suzimiya @waldenmonk @Coffee__Grind @houelle_beck @THesmert @Chinasky64a @MartinDomig Sexuelle Belästigung habe ich persönlich auch erfahren, jedoch nicht von europäischen Männern. |LBR| Europäische Männer waren mir gegenüber immer respektvoll."
other,Statt #Entspannung ggü #Russland sorgt #GroKo für #Bundeswehr-Beteiligung an #NATO-Militärübung 'Eiserner Wolf' inLitauen.Verantwortungslos!
other,"Jo, jo, jo, Klaun, klaun, Äppel wüllt wi klaun, |LBR| ruck zuck övern Zaun, |LBR| Ein jeder aber kann dat nich, denn he mutt ut Hamborg sien."
other,"@oadiakosmos @Schnubb36 @3rd_stone_f_sun @Schockadin @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Zum Beispiel wurden etliche religiöse Kriege aufgezählt, die tatsächlich stattgefunden haben und nachweislich im Namen der Religionen geführt wurden. Sinngemäß war dein Gegenargument ""das waren keine Christen"". Schon fraglich wer hier Argumente liefert und wer nur Behauptungen."
